book_id,title,author,isbn,publication_year,genre,total_copies,available_copies
20453537-a3c1-432d-bc0b-173001a452bf,Housetraining: An Owner's Guide to a Happy Healthy Pet,"Morn, September B.",,1999,Pets,5,5
1eabb629-f7f6-483a-a08d-70a34eda5860,Artist by Himself,Kinneir,,1980,Art,5,5
908e6e7e-065b-4306-9381-021691f1a70b,The Unsung Season: Gardens and Gardeners in Winter,"Eddison, Sydney and Bussolini, Karen (PHT)",,1995,Gardening,5,5
aaa4e72a-080b-4824-9885-323d78e0282d,Remembering Jack: Intimate and Unseen Photographs of the Kennedys (BULFINCH PRESS),"Lowe, Jacques, Sidey, Hugh, and Wolfe, Tom (INT)",,2003,Photography,5,5
67ed6659-059e-4fe3-bed0-25802d2ace9f,Closing the Gap: A Strategy for Bringing Parents and Teens Together,"McGraw, Jay",,2001,Family & Relationships,5,5
99dc6fcb-f748-4d27-992a-6e12c2a7abc3,Oracle8i For Dummies (For Dummies Series),"McCullough-Dieter, Carol and Dana, Ned (FRW)",,2000,Computers,5,5
1c4e18b0-3d45-45a3-b7f1-393197a51315,Selvages and Biases: The Fabric of History in American Culture,"Kammen, Michael G",,1989,Social Science,5,5
07c87675-3125-4ce6-b594-b37c8a7aa4d2,Beers of the World,"Yenne, Bill",,1996,Cooking,5,5
7ea25594-b385-4adc-82f9-7032c2f128a9,For Our Beloved Country: American War Diaries from the Revolution to the Persian Gulf,"Morgan, Speer and Michalson, Greg (EDT)",,1994,History,5,5
885d2992-37ee-4991-9079-167646d7e137,ABC Et Cetera: The Life & Times of the Roman Alphabet,"Humez, Alexander and Humez, Nicholas",,1994,Language Arts & Disciplines,5,5
5fb3ad05-c121-4e23-825f-e4c5a479d471,The Sporting News: Baseball Trivia Book,"Hoppel, Joe and Carter, Craig (EDT)",,1983,Sports & Recreation,5,5
2397beb4-4837-4568-b3bd-75a580150942,"Kennedy White House: Family Life and Pictures, 1961-1963 (Lisa Drew Books)","Anthony, Carl Sferrazza",,2001,History,5,5
ad77cd61-c049-49a3-afc1-e6a6da986473,Grumbles From The Grave,"Heinlein, Robert A. and Heinlein, Virginia",,1990,Biography & Autobiography,5,5
d62db28c-ddd3-4984-a217-b97dd56d9bb2,Ramona Forever (Ramona Series),"Rogers, Jacqueline (ILT) and Cleary, Beverly",,2020,Juvenile Fiction,5,5
a6c624f0-6e18-438a-ace3-e30746010c33,An Obsession With Butterflies: Our Long Love Affair With A Singular Insect,"Russell, Sharman Apt",,2003,Nature,5,5
c1dbf48a-b9d0-4f8e-af47-b8784d8dbd33,A Samba for Sherlock,"Soares, Jo and Landers, Clifford E. (TRN)",,1997,Fiction,5,5
4fd83500-5b4f-4df2-89f3-1c804eebc15a,If the Gods Had Meant Us to Vote They Would Have Given Us Candidates,"Hightower, Jim",,2000,Humor,5,5
387a59d3-62f2-461e-9a20-8b2b286744f5,"Saveur Cooks Authentic French: Rediscovering the Recipes, Traditions, and Flavors of the World's Greatest Cuisine",Saveur (COR),,1999,Cooking,5,5
6eb838a0-bde2-403a-b683-75799b46f91b,Lesbian Mothers: Accounts of Gender in American Culture (The Anthropology of Contemporary Issues),"Lewin, Ellen",,1993,Social Science,5,5
6ece0dc5-3481-4987-a936-01e40af8e679,Sons of the Dark: Escape - Book #2,"Ewing, Lynne",,2004,Young Adult Fiction,5,5
f1c0a503-6581-4730-b898-9b902a96bc00,Imagery for Getting Well: Clinical Applications of Behavioral Medicine,"Brigham, Deirdre Davis, Davis, Adelaide, and Cameron-Sampey, Derry",,1994,Psychology,5,5
f7478621-c13f-4c05-ba33-c19409b7f9ce,Sunlight At Midnight St. Petersburg And The Rise Of Modern Russia,"Lincoln, W. Bruce",,2001,History,5,5
d55207a1-1b90-4b26-aa9e-da231024b583,A Girl Named Zippy,"Kimmel, Haven",,2002,Biography & Autobiography,5,5
b9ff55fd-286a-4e33-b782-285933d6027f,Lt: Living on the Edge,"Falkner, David and Taylor, Lawrence",,1987,Biography & Autobiography,5,5
fa331658-b63a-404a-b7a9-cf5b7034f67f,"Integrity: How I Lost It, and My Journey Back","Dortch, Richard W.",,1992,Biography & Autobiography,5,5
62634604-d7f5-4edf-b617-6afecac8cdd4,Brand Name Fat-Fighter's Cookbook,"Woodruff, Sandra",,1995,Cooking,5,5
a31a14fe-8b04-4c85-9c12-18b722528025,The Good Health Fact Book,Editors of Reader's Digest,,1992,Health & Fitness,5,5
3009b4a9-8aa3-4e7c-b9e6-b4e1226c2b9b,All I Really Need to Know I Learned in Kindergarten: Uncommon Thoughts On Common Things,"Fulghum, Robert",,1988,Humor,5,5
a3db582f-93dc-4177-b886-dcb87c3cdf23,Delivering Knock Your Socks Off Service,"Zemke, Ron and Anderson, Kristin",,1998,Business & Economics,5,5
5a973146-87de-4b56-b36e-24c49af9b5cb,A People Adrift : The Crisis of the Roman Catholic Church in America,"Steinfels, Peter",,2003,Religion,5,5
02da3f8a-dbd8-4936-965c-517426c17721,Selected Letters of James Thurber,"Thurber, James",,1984,Biography & Autobiography,5,5
a88574c9-577d-4580-9e58-8999261d8f6b,Vegetarian Feasts,"Cawley, Richard and Patterson, Debbie (PHT)",,1996,Cooking,5,5
293779ae-67d5-4cc1-88fc-77786a7db23b,Eden: A Novel,"Vernon, Olympia",,2004,Fiction,5,5
26987aab-36cb-42fa-b4c4-edeaad6ff076,Joe Egg,"Nichols, Peter",,1994,Drama,5,5
29e8a078-0d93-47ae-a63d-fa7b4a4d5873,The Gilded Dome: The U.S. Senate and Campaign Finance Reform,"Kubiak, Greg D.",,1994,Political Science,5,5
33b7946e-99e3-421c-9797-161f4433af6b,Mediterranean Flavors: Recipes from the Countries of the Sun,"Wormell, Christopher (ILT) and Sevilla, Maria Jose",,1995,Cooking,5,5
6ac82b9e-d918-4f54-95d7-ec10d41c2031,The Last Days of Haute Cuisine: The Coming of Age of American Restaurants,"Kuh, Patric",,2002,Cooking,5,5
f8582bcd-e7f1-4c23-b1ca-dd5438a79473,"3 Days to Vitality: Cleanse Your Body, Clear Your Mind, Claim Your Spirit","Serure, Pamela",,1998,Health & Fitness,5,5
dd6ec626-cda4-492d-a00c-4509b833014e,"Get Your Act Together: A 7-Day Get-Organized Program For The Overworked, Overbooked, and Overwhelmed","Young, Pam and Jones, Peggy",,1993,Reference,5,5
31215a40-d0f7-499e-b654-e2315ba4324c,Postcards from No Man's Land (Carnegie Medal Winner),"Chambers, Aidan",,2002,Young Adult Fiction,5,5
8a5fc0c9-9e5f-4c7a-83da-f8b93a7ed234,Memoirs of a Geisha,"Golden, Arthur",,1998,Fiction,5,5
a60b0994-0cc0-4fd1-82da-40c3c1a7ea17,Divorce Busting: A Step-by-Step Approach to Making Your Marriage Loving Again,"Weiner-Davis, Michele",,1993,Family & Relationships,5,5
3b643c35-9a3b-4657-9c94-18be46785eb7,Monet's Years at Giverny: Beyond Impressionism (English and French Edition),"Monet, Claude",,1978,Art,5,5
e726af50-71f0-4201-8d6b-dfcc1f26e615,The Power of Positive Living,"Peale, Norman Vincent",,1990,Religion,5,5
8c7639fd-6da0-49cb-bfb6-0f08ef9dcc0d,Water Gardens (Nature Guides),"Stadelmann, Peter",,1992,Gardening,5,5
b5c5b298-f8e4-49a7-986e-3b5532f72957,The Farallon Cookbook: The Very Best of San Francisco Seafood Cuisine,"Franz, Mark, Weiss, Lisa, Moore, Paul (PHT), Tower, Jeremiah (FRW), Kuleto, Pat (FRW), and Farallon (Restaurant) (COR)",,2001,Cooking,5,5
4ddb407d-f2f0-4605-a96d-b7b9997df506,Hot Mama: How to Have a Babe and Be a Babe,"Salmansohn, Karen and Krauss, Trisha (ILT)",,2003,Health & Fitness,5,5
8d0935c6-442e-4df0-9c0d-c156154e1547,"Normal Is Just a Setting On the Dryer: And Other Lessons from the Real, Real World","Lara, Adair and Bikadoroff, Roxanna (ILT)",,2003,Literary Collections,5,5
024e9700-fed8-44bc-a80d-83da57ab81dc,Small Craft Advisory: A Book About the Building of a Boat,"Rubin, Louis Decimus",,1994,Crafts & Hobbies,5,5
233708d7-7a5e-48e3-a855-a0c320871371,God's Chinese Son: The Taiping Heavenly Kingdom of Hong Xiuquan,"Spence, Jonathan D.",,1995,History,5,5
f233a48d-c2be-4dcd-981c-1dc89d83a2d7,Acorna: The Unicorn Girl,"McCaffrey, Anne and Ball, Margaret",,1997,Fiction,5,5
aaca4395-49e8-4b66-beec-fe54941580d2,Yowl: Selected Poems About Cats,"Cook, Ferris (EDT) and Cook, Ferris (ILT)",,2001,Poetry,5,5
464be305-07f6-4ef8-ba2d-e5f3b276990c,The Way It Was--1876,"Hilton, Suzanne",,1975,Young Adult Nonfiction,5,5
b12672fe-dffc-4f92-8415-8132c157303f,Back in Black: An A-List Novel,"Dean, Zoey",,2005,Young Adult Fiction,5,5
155ae7c2-3a87-487a-b788-f4b564e0d4dd,Light on Snow,"Shreve, Anita",,2005,Fiction,5,5
96ce9368-720b-4130-be5b-e2f569c461b8,Ready To Wear: An Expert's Guide to Choosing and Using Your Wardrobe,"Andre, Mary Lou",,2004,Crafts & Hobbies,5,5
bcbaf59a-c862-4d80-a8fb-32e5326ac179,Soft Furnishings: Step-By-Step Sewing Projects to Decorate Your Home,"Smith, Anna Carrick, Forester, Rosamund, and Gibbs, Jenny (CON)",,1992,House & Home,5,5
8930b562-b9ce-4d41-80c7-b90d14f7f048,Indian Givers: How the Indians of the Americas Transformed the World,"Weatherford, Jack",,1989,Literary Criticism,5,5
a42c5eac-e179-4112-87b8-888f82793420,Maneater,"Grazer, Gigi Levangie",,2003,Fiction,5,5
59f70324-c2ea-443d-9a56-5d8319010d11,Stengel: His Life and Times,"Creamer, Robert W.",,1984,Sports & Recreation,5,5
ee49313d-bd12-41fb-b440-d4f7bea83e4f,The Big Love: A Novel,"Dunn, Sarah",,2005,Fiction,5,5
a677a38e-30f6-48f6-8ec5-579d7a287533,Years of Minutes: The Best of Rooney from 60 Minutes,"Rooney, Andrew A.",,2003,Performing Arts,5,5
9331689c-fc6e-4dea-b147-cec1c49785d7,Stickin': The Case for Loyalty,"Carville, James",,2000,Political Science,5,5
94766558-f04a-4699-a5ce-bf4857e4d07a,"The Golem's Eye (The Bartimaeus Trilogy, Book 2)","Stroud, Jonathan",,2006,Juvenile Fiction,5,5
b39703d0-031b-4b89-9b12-f3b13e53ee64,The Song of Celestine : Inspired by the Celestine Prophecy,"Redfield, James, Lillegard, Dee, and Morrissey, Dean (ILT)",,1998,Juvenile Fiction,5,5
f7d75d18-6c4c-491c-bf89-e2d97db00182,Coroner at Large,"Noguchi, Thomas T.",,1985,Biography & Autobiography,5,5
bbcb9063-7508-4a81-be59-85432082162c,The Last Time They Met: A Novel,"Shreve, Anita",,2001,Fiction,5,5
aa829ee5-e94d-4e4e-8ba6-f63163618449,How to Talk So People Listen: The Real Key to Job Success,"Hamlin, Sonya",,1989,Business & Economics,5,5
5cc6ea65-7337-4c2d-996e-addfc9ab962c,"Conception, Pregnancy & Birth","Stoppard, Miriam",,2000,Family & Relationships,5,5
64a0034e-b9d3-47b0-92c2-01b08f46ebef,The Amber Photograph,"Stokes, Penelope J.",,2001,Fiction,5,5
3decea91-81d1-41e6-89ee-20e6d378f06e,This Wooden O: Shakespeare's Globe Reborn: Achieving an American's Dream (Limelight),"Day, Barry",,2004,Performing Arts,5,5
ddd658f2-2dc5-4f4a-8dcb-535182db3804,"Gospel (Harpur & Iles Mysteries, 9) (Book 9)","James, Bill",,1998,Fiction,5,5
362d2805-1a40-44c4-bcb4-ee0349711726,Brain Boosters : Foods & Drugs That Make You Smarter,"Potter, Beverly A., Orfali, Sebastian, and Scott, Gini Graham",,1993,Health & Fitness,5,5
6f4559fc-f212-4dca-8e27-a9a11623e03c,Science Fair: Developing a Successful and Fun Project,"Iritz, Maxine Haren",,1987,Mathematics,5,5
906e42c3-3cb6-4c36-afb0-13294e1bec29,Dr. Atkins' New Diet Cookbook,"Atkins, Robert C., M.D. and Gare, Fran",,1995,Cooking,5,5
11ed658b-b4e8-4841-9729-861f9d5da2e4,What to Expect When You're Expecting,"Eisenberg, Arlene",,1996,Health & Fitness,5,5
09535939-22e3-4ec3-a82a-9f246d07cbeb,"Life Is Tough, But God Is Faithful: How to See God's Love in Difficult Times","Walsh, Sheila",,2001,Religion,5,5
eeb26d2c-05d0-4600-9397-77591320872c,Football Kids: 2,"Sullivan, George",,1990,Young Adult Nonfiction,5,5
a5674d13-ffba-4dc5-b0ba-5c855b9b8f30,The Hundred Yard Lie: The Corruption of College Football and What We Can Do to Stop It,"Telander, Rick",,1989,Sports & Recreation,5,5
d7de96c5-c7ce-475f-bdaa-241db549ff31,Mother Teresa: In My Own Words,"Teresa, Mother and Gonzalez-Balado, Jose Luis",,1997,Biography & Autobiography,5,5
8a150504-de18-4c3c-8091-9babb8079b39,Second Heaven,"Guest, Judith",,1982,Fiction,5,5
c1076ecd-d435-40da-8504-eeb0bce3edd4,Iwo Jima: Legacy of Valor,"Ross, Bill D.",,1986,History,5,5
b288f151-d412-46fb-8f28-c2577d9dd3c6,Star Trek: Sarek,"Crispin, A. C.",,1994,Social Science,5,5
12bece12-4ca2-4291-bb5e-8ac86e1ca95a,"Animals, Inc.: A Business Parable for the 21st Century","Tucker, Kenneth A. and Allman, Vandana",,2004,Self-help,5,5
59c945b2-311d-4553-ae55-6a99d6cf6c16,Shoot the Moon,"Letts, Billie",,2004,Fiction,5,5
153717b7-4a02-4987-ab6d-2b84b2e09872,Dark Harbor,"Hosp, David",,2005,Fiction,5,5
bc30e7e0-8502-4719-b5ec-cc562dd4a389,Dress Your Family in Corduroy and Denim,"Sedaris, David",,2005,Humor,5,5
34b925cb-f1da-476b-bf8f-5979931ce16a,Desperate Housewives: Behind Closed Doors,Touchstone Television,,2005,Performing Arts,5,5
c3b35fc9-e83d-4c7d-8044-70c48daaf2b9,Siblings Without Rivalry: How to Help Your Children Live Together So You Can Live Too,"Faber, Adele and Mazlish, Elaine",,1998,Family & Relationships,5,5
c0cc4edf-5b8f-4015-a1a7-947b1b18b4e8,Max's Halloween (Max and Ruby),"Wells, Rosemary",,2004,Juvenile Fiction,5,5
9185aeb4-54d9-499e-b376-050a2e1223ed,Straight Talk: Overcoming Emotional Battles with the Power of God's Word,"Meyer, Joyce",,2005,Religion,5,5
6f842059-5b1b-424a-9d0c-5cf6bc2056cb,I'm No Saint: A Nasty Little Memoir of Love and Leaving,"Hayt, Elizabeth",,2005,Social Science,5,5
231142ee-4c07-451f-bfa5-fb3c31dad276,Brown: The Last Discovery of America,"Rodriguez, Richard",,2002,Biography & Autobiography,5,5
901f6d9b-bcbe-440c-82d6-569ae5074947,The Body of Christopher Creed,"Plum-Ucci, Carol",,2001,Young Adult Fiction,5,5
42917556-c399-4be7-ac2b-26ebc56c4a50,"The Baby Owner's Manual: Operating Instructions, Trouble-Shooting Tips, and Advice on First-Year Maintenance (Owner's and Instruction Manual)","Borgenicht, Joe and Borgenicht, Louis, M.D.",,2003,Family & Relationships,5,5
9ffe3023-f8ef-4ceb-8e7b-d574f3c56d12,Secret Lives of the First Ladies,"O'Brien, Cormac and Suteski, Monika (ILT)",,2005,Biography & Autobiography,5,5
3644126c-f5d9-4a7c-a735-8a87d8c8fee2,"Gladstone's Games to Go: Verbal Volleys, Coin Contests, Dot Duels, and Other Games for Boredom-Free Days","Gladstone, Jim",,2004,Games & Activities,5,5
e420d7f6-37fc-46af-8791-7de2f67c1a8d,The Mammoth Book of Eyewitness History to 2000 (Mammoth Books),"Lewis, Jon E. (EDT)",,2000,History,5,5
145af9b9-920b-4dfb-9c8d-d3e5bcbaaf7c,The Long-Distance Relationship Guide: Advice for the Geographically Challenged,"Tiger, Caroline",,2005,Psychology,5,5
225cced3-1c61-4621-8dda-379d418e7880,Please Stop Laughing At Me...: One Woman's Inspirational Story,"Blanco, Jodee",,2003,Psychology,5,5
1cbf417c-88a2-4566-b8c8-e840cb82ccc1,The Trees Stand Shining,"Jones, Hettie and Parker, Robert Andrew (ILT)",,1993,Juvenile Nonfiction,5,5
db077fc6-3dc7-4152-b642-4809f91241d5,Everyman and Medieval Miracle Plays,"Cawley, A. C. (EDT)",,1993,Drama,5,5
dc1d6f17-a742-4162-8fec-7f397ff4e53b,Leap of Faith: Memoirs of an Unexpected Life,"Noor, Queen, consort of Hussein, King of Jordan",,2003,Biography & Autobiography,5,5
24adaa48-b652-4456-91b5-8c011a6fa3ce,Learning to Fly,"Conrad, Charlie (EDT) and Keen, Sam",,1999,Performing Arts,5,5
4aef0ca6-c31c-4912-992e-1e1035e04d3e,Martha Stewart's Menus for Entertaining,"Stewart, Martha and Gallagher, Dana (PHT)",,1994,Cooking,5,5
4cc28b99-35f5-4ff4-bdab-63f730705a39,What Should I Do With My Life: The True Story of People Who Answered the Ultimate Question,"Bronson, Po",,2002,Philosophy,5,5
307758aa-f5d6-4280-9381-a6114e4ddae4,"Walk Away the Pounds: The Breakthrough 6-Week Program That Helps You Burn Fat, Tone Muscle, and Feel Great Without Dieting","Sansone, Leslie and Jacobsen, Rowan",,2005,Health & Fitness,5,5
ad411f7d-082e-49f4-bc9b-933ac9d951ca,As Hot as It Was You Ought to Thank Me: A Novel,"Kincaid, Nanci",,2005,Fiction,5,5
357a2a04-0f25-45e8-b4c8-e68910594387,101 Salivations: For the Love of Dogs,"Hale, Rachael",,2003,Pets,5,5
bbb85e16-c1e9-4318-8147-7f58f17a5816,"The Amulet of Samarkand (The Bartimaeus Trilogy, Book 1)","Stroud, Jonathan",,2004,Young Adult Fiction,5,5
0ce6f043-9995-486e-a017-2698a84bd94c,Shopgirl: A Novella,"Martin, Steve",,2005,Fiction,5,5
2cadfc37-d255-4599-8a7a-2dc23156f33a,Dance of Death,"Preston, Douglas J. and Child, Lincoln",,2005,Fiction,5,5
0b9a0c78-0552-4209-b0c0-a6be246d6a45,"An Unfinished Life: John F. Kennedy, 1917 - 1963","Dallek, Robert",,2004,Biography & Autobiography,5,5
0b7d58ce-df7d-457e-be87-955e09e08f3e,The Silver Chair (Narnia),"Lewis, C. S.",,2005,Fiction,5,5
10dd1d43-48c0-4d4e-ab9a-39e932a3c906,"Legends, Lies & Cherished Myths of American History","Shenkman, Richard",,1989,History,5,5
5fef5bb1-1b5a-44d8-8b0b-4baf039f5070,"The Dog Owner's Manual: Operating Instructions, Troubleshooting Tips, and Advice on Lifetime Maintenance","Stall, Sam, Brunner, David, Kepple, Paul (ILT), and Buffum, Jude (ILT)",,2004,Pets,5,5
88b11ca3-115d-47dc-8f88-b8d4ee730488,The Action Heroine's Handbook,"Borgenicht, Joe, Worick, Jennifer, and Jost, Larry (ILT)",,2003,Reference,5,5
213d8922-94ae-40d2-ad47-ef4d2ddc491e,The Politics of Truth: A Diplomat's Memoir: Inside the Lies that Led to War and Betrayed My Wife's CIA Identity,"Wilson, Joseph",,2005,Political Science,5,5
da9c02c6-253a-4eb6-906e-52f7c8a16e8f,"Life Matters : Creating a Dynamic Balance of Work, Family, Time & Money","Merrill, A. Roger and Merrill, Rebecca R.",,2003,Philosophy,5,5
0bfe5bee-97ca-4277-9c7a-173930a4fc03,Misfortune,"Stace, Wesley",,2005,Fiction,5,5
f54d2b41-d56c-4d3d-a2af-2e40ccb5ba95,Secret Lives of the U.S. Presidents,"O'Brien, Cormac and Suteski, Monika (ILT)",,2004,Biography & Autobiography,5,5
57bb294a-2ee2-4be7-be77-e68b358cd464,The Early Arrival of Dreams: A Year In China,"Mahoney, Rosemary",,1990,Biography & Autobiography,5,5
f50e4313-9b3f-438e-bd4b-38574cf14a85,Breakdown: How America's Intelligence Failures Led to September 11,"Gertz, Bill",,2002,Political Science,5,5
3fec2474-400c-45ac-8514-1dec7ad57cc5,The Domestic World (TimeFrame),Time-Life Books,,1991,Young Adult Nonfiction,5,5
4bb3345c-c253-44cd-a578-f4dbc8335fab,Little Mouse's Painting,"Wolkstein, Diane, Begin-Callanan, Maryjane (ILT), and Begin, Maryjane (ILT)",,1992,Juvenile Fiction,5,5
9ad49742-a9ef-4fd9-af88-2d7b470822d2,A Hole in Texas: A Novel,"wouk, herman",,2005,Fiction,5,5
506e1ccf-7021-4433-a60b-595083c9ae1c,Caddy for Life: The Bruce Edwards Story,"Feinstein, John",,2004,Sports & Recreation,5,5
8e35c398-ab24-48a3-967c-b661191eaf1f,THE WEST An Illustrated History,"Ward, Geoffrey C. and Duncan, Dayton",,1996,History,5,5
8cccf654-0c51-4e42-9d4f-206a66d65a3d,Hitty: Her First Hundred Years,"Field, Rachel",,1969,Juvenile Fiction,5,5
b41e4eed-0ded-4057-9dbd-ef1024469c5d,YAO: A Life in Two Worlds,"Ming, Yao and Bucher, Ric",,2005,Sports & Recreation,5,5
d904b1e7-d65f-49f3-b22b-073fcc957890,One Dangerous Lady,"Hitchcock, Jane Stanton",,2005,Fiction,5,5
19caaa85-9ca2-43df-89c0-dd80b6205627,A Single Square Picture: A Korean Adoptee's Search for Her Roots,"Robinson, Katy",,2002,Biography & Autobiography,5,5
b5d47b30-bf70-4fa4-851b-1c5e27613ef8,Grandmère: A Personal History of Eleanor Roosevelt,"Mascetti, Manuela Dunn, Roosevelt, David B., Black, Allida M. (FRW), and Wallace, Mike (INT)",,2002,Biography & Autobiography,5,5
80ac73ee-f2fd-4abe-99fa-b7d6269b60b4,The Supernaturalist,"Colfer, Eoin",,2005,Young Adult Fiction,5,5
a41345cb-515c-457c-a68a-94c784b94724,The Oresteia,Aeschylus,,1989,Drama,5,5
c6f7cbc1-8146-4b1f-bd87-e70d152bd451,The Essential Marathoner,"Hanc, John and Waitz, Greta (FRW)",,1996,Sports & Recreation,5,5
840dfa6f-c1ba-431e-8edb-9dd68c6507f7,Automobiles (History Series),"Corbett, David",,1999,Juvenile Nonfiction,5,5
f34d539a-45ad-4a40-8e71-be65e7c9e37d,"Drover and the Designated Hitter (Drover, No 3)","Granger, Bill",,1994,Fiction,5,5
17214115-06ae-44ea-97a4-36f734d3527f,Royal Survivor: The Life of Charles II,"Coote, Stephen",,2000,Biography & Autobiography,5,5
af673842-e030-4656-ac48-cda283f35790,The Patterns of War Since the Eighteenth Century,"Addington, Larry H.",,1994,Technology & Engineering,5,5
da18eeeb-bb55-43b8-8bda-2873e8af20aa,"D Day: June 6, 1944: The Climactic Battle of World War II","Ambrose, Stephen E.",,1995,History,5,5
01127315-2856-48d0-a70e-77805c99398f,"HTML 4 for the World Wide Web, Fourth Edition","Castro, Elizabeth",,1999,Computers,5,5
59e2f2c6-debd-4285-9d16-c3ad110bac1f,The Best American Poetry 2000,"Lehman, David (EDT) and Dove, Rita (EDT)",,2000,Poetry,5,5
dff75929-2898-47c0-9cd2-8cada8e74ac0,Scroll Saw Basics (Basics Series),"Spielman, Patrick",,1991,Crafts & Hobbies,5,5
2cf2b758-3441-4d98-869f-6705a0c1e50c,Eerdmans' Handbook to Christianity in America,"Noll, Mark A.",,1983,Religion,5,5
b3e06313-1991-42fb-8cf9-9429dce65f70,Revolution from Within: A Book of Self-Esteem,"Steinem, Gloria",,1992,Biography & Autobiography,5,5
5873c84f-ea95-4a2a-bf3e-8681f0178ecb,The Third Terrorist: The Middle East Connection to the Oklahoma City Bombing,"Davis, Jayna",,2004,Political Science,5,5
50541b87-3e47-4ce3-8a65-3277538a64f9,The Historian,"Kostova, Elizabeth",,2005,Fiction,5,5
2468602d-b73a-487c-8ba0-509478e2ac2c,2DO Before I Die : The Do-It-Yourself Guide to the Rest of Your Life,"Ogden, Michael and Day, Chris",,2005,Self-help,5,5
4b0c5d3b-bdf6-427b-83fe-fc7a9af1651a,Me Talk Pretty One Day,"Sedaris, David",,2001,Humor,5,5
8a612b95-8b34-4374-9e9b-7f51019e7d7c,101 Cataclysms: For the Love of Cats,"Hale, Rachael",,2004,Pets,5,5
eae5f3a5-7be6-45fe-99c6-ac19747f352c,Ballet 101: A Complete Guide to Learning and Loving the Ballet,"Greskovic, Robert",,1998,Performing Arts,5,5
bd64fef8-8de5-4952-b23c-a98ef2aa101c,Don't Send a Resume: And Other Contrarian Rules to Help Land a Great Job,"Fox, Jeffrey J.",,2001,Business & Economics,5,5
738fd946-3123-4dea-89d1-f1daa72cbe76,Above Washington D.C.,"Cameron, Robert W.",,1979,Photography,5,5
df419b28-313f-45df-81cc-0ca95b47a456,Bookseller of Kabul,"Seierstad, Asne and Christophersen, Ingrid",,2004,Social Science,5,5
ac37a107-43e2-48e0-9779-488348561f35,The Fertility Sourcebook: Everything You Need to Know,"Rosenthal, M. Sara",,1995,Medical,5,5
b2f99e6f-2ffd-430f-be93-7daf1cd2edaf,Healing Hearts: Compassionate Writers on Breaking Up,"Miller, John (EDT) and Kenedi, Aaron (EDT)",,2000,Self-help,5,5
33f4c651-72a2-47fc-b3b8-5d43d56e9c1c,Fertility For Dummies,"Meyers-Thompson, Jackie and Perkins, Sharon",,2003,Science,5,5
647dece9-49b9-4599-9001-aa4c3151bcc3,A Promise Is a Promise: An Almost Unbelievable Story of a Mother's Unconditional Love and What It Can Teach Us,"Dyer, Wayne W. and Dyer, Marcelene",,1996,Religion,5,5
7f8ff6db-abd3-415a-9635-fdb3acd43c7d,Wilhemina's World of Child Modeling,"Esch, Natasha",,1994,Reference,5,5
ea68fb82-64b9-467d-a215-25ca6901a4c6,The World in Amber,"Orr, A.",,1985,Fiction,5,5
5c446f58-50d3-446e-a479-396b77e65d4b,The Well Cat Book: The Classic Comprehensive Handbook of Cat Care,"McGinnis, Terri and Stewart, Pat (ILT)",,1993,Nature,5,5
d766e293-1847-44da-b4cf-01780213100d,The Buzz On Wine,"Sherman, Chris",,2000,Cooking,5,5
2c6724f0-9bde-47b7-8e6d-27a6979d071b,Healing and the Mind,"Moyers, Bill D., Flowers, Betty S., and Grubin, David",,1993,Health & Fitness,5,5
0b55f266-9b12-447a-b173-1d5b9fa51506,Presences: A Bishop's Life in the City,"Moore, Paul",,1997,Biography & Autobiography,5,5
92b4dfec-1279-44c5-8620-8f4f9f731a73,The Mission: Inside the Church of Jesus Christ of Latter-Day Saints,"Naythons, Matthew",,1995,Religion,5,5
4ac7543a-21cd-4e3a-b8bd-651b622b7fd9,Growing Little Women: Capturing Teachable Moments with Your Daughter,"Miller, Donna J. and Holland, Linda",,1997,Family & Relationships,5,5
b108233d-8686-44d3-b58a-47079be180a5,Playing in Traffic,"Giles, Gail",,2004,Young Adult Fiction,5,5
6c02c577-d99a-4e4b-aed3-ff071b94b979,Images of the Civil War. The Paintings of Mort Kunstler,"McPherson, James M. and Kunstler, Mort",,1992,History,5,5
a262d769-0718-4fc9-95b6-9eb9bd64126f,"Friends, Lovers, and Soulmates: A Guide to Better Relationships Between Black Men and Women","Hopson, Darlene Powell and Hopson, Derek S.",,1995,Social Science,5,5
7495e832-be7d-4675-b368-56097f9f7bc4,How to Get What You Want and Want What You Have: A Practical and Spiritual Guide to Personal Success,"Gray, John",,1999,Self-help,5,5
d7f37fda-ee41-46cb-9391-dadc9cb20c5b,The Hyperactive Child Book,"Kennedy, Patricia, Terdal, Leif, and Fusetti, Lydia",,1994,Psychology,5,5
26a617ad-c58e-48ee-8291-992c98583459,Wild Animals and American Environmental Ethics,"Mighetto, Lisa",,1991,Philosophy,5,5
381c3368-8163-42b9-a3f6-e1354a25b826,What Every Mom Needs,"Morgan, Elisa and Kuykendall, Carol",,1998,Family & Relationships,5,5
f3eb10eb-5a1b-4763-9ef0-27fb581fff86,The Color of Truth: McGeorge Bundy and William Bundy: Brothers in Arms,"Bird, Kai",,1998,Political Science,5,5
513f6efc-9fb2-4960-8509-63636c31c67b,The Prevention How-To Dictionary of Healing Remedies and Techniques: From Acupressure and Aspirin to Yoga and Yogurt: Over 350 Curative Options,"Prevention Magazine Health Books and Feltman, John (EDT)",,1992,Health & Fitness,5,5
